From,To,Operator,Distance,Duration,Bus Type,Departure,Arrival,Cost
Uchila,Bangalore,Pragathi Bus,396,00:08:04,"1+2, Sleeper, Non-AC, Non-Video",8:40:00 PM,4:44:00 AM,1500
Uchila,Bangalore,Pragathi Bus,396,00:07:35,"1+2, Sleeper/Seater, Non-AC",9:10:00 PM,4:45:00 AM,1660
Uchila,Bangalore,Sugama-j (Sugama  Tourists),396,00:08:05,"2+1, Sleeper/Seater, Non-AC",9:10:00 PM,5:15:00 AM,1490
Uchila,Bangalore,Durgamba Motors,396,00:09:54,2+2 AIR BUS,8:40:00 PM,6:00:00 AM,1040
Uchila,Bangalore,Durgamba Motors,396,00:09:54,Non A/C Sleeper,9:15:00 PM,6:30:00 AM,1040
Uchila,Bangalore,Sri Durgamba Travels,396,00:07:40,2+1NEW SEAT -SLEEPER AIR BUS,10:20:00 PM,6:00:00 AM,1630
Uchila,Bangalore,Sugama Tourists  Y (Sugama  Tourists),396,00:08:50,"2+1, Sleeper/Seater, Non-AC",9:10:00 PM,6:00:00 AM,1280
Uchila,Bangalore,Durgamba Motors,396,00:09:54,Volvo 2+2 AC bus,10:00:00 PM,5:30:00 AM,1040
Uchila,Bangalore,Sri Durgamba Travels,396,00:08:35,2+1 Seater-Sleeper Airbus,8:55:00 PM,5:30:00 AM,1350
Uchila,Bangalore,Durgamba Motors,396,00:09:54,2+2 AIR BUS,10:10:00 PM,6:30:00 AM,1040
Uchila,Bangalore,Durgamba Motors,396,00:09:54,2+2 AIR BUS,9:50:00 PM,6:00:00 AM,1040
Uchila,Bangalore,Sri Durgamba Travels,396,00:08:40,2+1NEW SEAT -SLEEPER AIR BUS,9:20:00 PM,6:00:00 AM,1330
Uchila,Bangalore,Durgamba Motors,396,00:09:54,Non A/C Sleeper,8:55:00 PM,6:15:00 AM,1040
Uchila,Bangalore,Durgamba Motors,396,00:09:54,A/C Sleeper Bus,9:10:00 PM,6:00:00 AM,1040
Uchila,Bangalore,Sugama-w (Sugama  Tourists),396,00:07:37,"2+1, Sleeper/Seater, Non-AC",9:48:00 PM,5:25:00 AM,1650
Uchila,Bangalore,Durgamba Motors,396,00:09:54,VOLVO MULTI AXLE,9:35:00 PM,6:00:00 AM,1040
Uchila,Bangalore,"1+2, -non Ac 35 Seater/sleeper (Sugama  Tourists)",396,00:07:45,"2+1, Sleeper/Seater, Non-AC",9:30:00 PM,5:15:00 AM,1600
Uchila,Bangalore,Durgamba Motors,396,00:09:54,Non A/C Sleeper,9:20:00 PM,6:00:00 AM,1040
Uchila,Kottayam,Sri Durgamba Travels,526,00:13:15,2+2 Pushback Luxury Seater,6:45:00 PM,8:00:00 AM,850
Uchila,Ernakulam,Sri Durgamba Travels,470,00:11:00,2+2 Pushback Luxury Seater,6:45:00 PM,5:45:00 AM,1020
Uchila,Thrissur,Sri Durgamba Travels,387,00:09:15,2+2 Pushback Luxury Seater,6:45:00 PM,4:00:00 AM,1160
Uchila,Gadag,Sri Durgamba Travels,375,00:08:25,2+2 Pushback Luxury Seater,5:35:00 PM,2:00:00 AM,1340
Uchila,Calicut,Sri Durgamba Travels,267,00:07:15,2+2 Pushback Luxury Seater,6:45:00 PM,2:00:00 AM,1460
Uchila,Dharwad,Ganesh Travels (Ganesh Tourists),326,00:08:00,"1+2, Sleeper/Seater, Non-AC, Non-Video",11:00:00 PM,7:00:00 AM,1340
Uchila,Dharwad,Sri Durgamba Travels,326,00:07:55,2+1 Seater-Sleeper Airbus,8:50:00 PM,4:45:00 AM,1370
Uchila,Belgaum,Ganesh Travels (Ganesh Tourists),381,00:09:00,"1+2, Sleeper/Seater, Non-AC, Non-Video",11:00:00 PM,8:00:00 AM,1200
Uchila,Belgaum,Sri Durgamba Travels,381,00:08:55,2+1 Seater-Sleeper Airbus,8:50:00 PM,5:45:00 AM,1230
Uchila,Padubidre,Sri Durgamba Travels,6,00:00:05,2+1 Seater-Sleeper Airbus,8:55:00 PM,9:00:00 PM,238040
Uchila,Mangalore,Sri Durgamba Travels,45,00:01:05,2+1 Seater-Sleeper Airbus,8:55:00 PM,10:00:00 PM,16600
Badami,Bangalore,Srs Travels (SRS Travels),458,00:10:15,"2+2, Executive AirBus, Non-AC, Video",7:45:00 PM,6:00:00 AM,1130
Badami,Bangalore,VRL,458,00:09:30,New 2+2 Executive Air-Bus,8:00:00 PM,5:30:00 AM,1280
Kothapeta,Hyderabad,Orange Tours & Travels,400,00:10:00,"2+2, Air Suspension Hitech, Non-AC,",8:30:00 PM,6:30:00 AM,1030
Kothapeta,Hyderabad,Dhanunjaya Tours,360,00:09:00,Hitech Non A/c,8:30:00 PM,5:30:00 AM,1150
Kothapeta,Hyderabad,SVR Tours &  Travels,413,00:10:20,A/C SLEEPER,8:40:00 PM,7:00:00 AM,1000
Kothapeta,Hyderabad,Kaveri Kamakshi Travels,400,00:10:00,Hi-Tech Non A/c,8:00:00 PM,6:00:00 AM,1030
Kothapeta,Hyderabad,Kaveri Kamakshi Travels,440,00:11:00,Hi-Tech Non A/c,8:30:00 PM,7:30:00 AM,950
Kothapeta,Hyderabad,SVR Tours &  Travels,410,00:10:15,Hi-Tech Non A/c,8:45:00 PM,7:00:00 AM,1010
Kothapeta,Hyderabad,SVR Tours &  Travels,380,00:09:30,Volvo Semi Sleeper,9:30:00 PM,7:00:00 AM,1090
Kothapeta,Hyderabad,Dhanunjaya Tours,350,00:08:45,2+1 A/C Classy Semi Sleeper,9:15:00 PM,6:00:00 AM,1190
Ahmedpur,Nagpur,saini travels pvt.ltd.,405,00:09:30,A/c,11:00:00 PM,8:30:00 AM,1150
Ahmedpur,Nagpur,saini travels pvt.ltd.,405,00:10:00,Non A/c,8:30:00 PM,6:30:00 AM,1040
Ahmedpur,Nagpur,sharma travels (nanded)-(chintamani),405,00:10:08,Non A/c,8:30:00 PM,6:38:00 AM,1020
Ahmedpur,Nagpur,saini travels pvt.ltd.,405,00:10:00,A/c,7:30:00 PM,5:30:00 AM,1040
Ahmedpur,Washim,saini travels pvt.ltd.,203,00:04:20,A/c,7:30:00 PM,11:50:00 PM,3150
Ahmedpur,Washim,saini travels pvt.ltd.,203,00:03:15,Non A/c,8:30:00 PM,11:45:00 PM,4690
Ahmedpur,Ichalkaranji,sharma travels (nanded)-(sharma simba),400,00:08:25,A/c,9:45:00 PM,6:10:00 AM,1410
Ahmedpur,Ichalkaranji,sharma travels (nanded)-(mahalaxmi express),400,00:08:25,A/c,9:30:00 PM,5:55:00 AM,1410
Ahmedpur,Ichalkaranji,sharma travels (nanded)-(Sahyadri),400,00:10:00,A/c,10:45:00 PM,8:45:00 AM,1030
Ahmedpur,Yavatmal,sharma travels (nanded)-(chintamani),259,00:06:29,Non A/c,8:30:00 PM,2:59:00 AM,1760
Ahmedpur,Yavatmal,saini travels pvt.ltd.,259,00:07:00,A/c,11:00:00 PM,6:00:00 AM,1530
Ahmedpur,Hingoli,saini travels pvt.ltd.,158,00:03:15,A/c,7:30:00 PM,10:45:00 PM,4580
Ahmedpur,Hingoli,saini travels pvt.ltd.,158,00:03:15,Non A/c,8:30:00 PM,11:45:00 PM,4580
Ahmedpur,Wardha,saini travels pvt.ltd.,329,00:08:30,A/c,11:00:00 PM,7:30:00 AM,1210
Ahmedpur,Wardha,sharma travels (nanded)-(chintamani),329,00:08:14,Non A/c,8:30:00 PM,4:44:00 AM,1280
Ahmedpur,Miraj,sharma travels (nanded)-(mahalaxmi express),375,00:07:50,A/c,9:30:00 PM,5:20:00 AM,1520
Ahmedpur,Miraj,sharma travels (nanded)-(Sahyadri),375,00:09:23,A/c,10:45:00 PM,8:08:00 AM,1100
Ahmedpur,Miraj,sharma travels (nanded)-(sharma simba),375,00:07:50,A/c,9:45:00 PM,5:35:00 AM,1520
Ahmedpur,Nanded,saini travels pvt.ltd.,70,00:01:30,A/c,7:30:00 PM,9:00:00 PM,11540
Ahmedpur,Kolhapur,sharma travels (nanded)-(mahalaxmi express),425,00:09:00,A/c,9:30:00 PM,6:30:00 AM,1310
Ahmedpur,Kolhapur,sharma travels (nanded)-(sharma simba),425,00:09:00,A/c,9:45:00 PM,6:45:00 AM,1310
Ahmedpur,Kolhapur,sharma travels (nanded)-(Sahyadri),425,00:10:38,A/c,10:45:00 PM,9:23:00 AM,970
Ahmedpur,Sholapur,sharma travels (nanded)-(sharma simba),193,00:04:10,A/c,9:45:00 PM,1:55:00 AM,3310
Ahmedpur,Sholapur,sharma travels (nanded)-(mahalaxmi express),193,00:04:10,A/c,9:30:00 PM,1:40:00 AM,3310
Ahmedpur,Karanja,saini travels pvt.ltd.,230,00:05:45,A/c,7:30:00 PM,1:15:00 AM,2080
Ahmedpur,Karanja,saini travels pvt.ltd.,230,00:05:45,Non A/c,8:30:00 PM,2:15:00 AM,2080
Hebri,Bangalore,Durgamba Motors,380,00:09:30,Non A/C Sleeper,9:25:00 PM,6:00:00 AM,1090
Hebri,Bangalore,Sugama Tourists  Y (Sugama  Tourists),380,00:10:45,"2+1, Sleeper/Seater, Non-AC",7:15:00 PM,6:00:00 AM,840
Hebri,Bangalore,Durgamba Motors,380,00:09:30,2+2 AIR BUS,8:45:00 PM,6:45:00 AM,1090
Vadakkanchery,Hyderabad,Kallada Travels,1036,01:01:54,Multiaxle B9R VOLVO A/C SEMI SLEEPER,3:15:00 PM,5:09:00 PM,1390
Vadakkanchery,Perundurai,Kallada Travels,186,00:04:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,3:15:00 PM,7:54:00 PM,2800
Vadakkanchery,Chenkalpet,Kallada Travels,550,00:13:45,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,12:45:00 PM,860
Vadakkanchery,Chennai,Kallada Travels,606,00:15:09,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,2:09:00 PM,870
Vadakkanchery,Chennai,SRM Transports India Private Limited,606,00:15:09,Volvo,7:45:00 PM,10:54:00 AM,870
Vadakkanchery,Chennai,Kallada Travels,606,00:15:09,Multiaxle B9R VOLVO A/C SEMI SLEEPER,7:45:00 PM,10:54:00 AM,870
Vadakkanchery,Hosur,Kallada Travels,463,00:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:50:00 AM,11:25:00 PM,910
Vadakkanchery,Dharmapuri,Kallada Travels,331,00:08:16,SLEEPER CUM SEMI SLEEPER,9:15:00 PM,5:31:00 AM,1280
Vadakkanchery,Dharmapuri,Kallada Travels,331,00:08:16,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:50:00 AM,8:06:00 PM,1280
Vadakkanchery,Dharmapuri,Kallada Travels,331,00:08:16,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:30:00 PM,6:46:00 AM,1280
Vadakkanchery,Dharmapuri,Kallada Travels,331,00:08:16,Multiaxle B9R VOLVO A/C SEMI SLEEPER,3:15:00 PM,11:31:00 PM,1280
Vadakkanchery,Anantapur,Kallada Travels,678,00:16:57,Multiaxle B9R VOLVO A/C SEMI SLEEPER,3:15:00 PM,8:12:00 AM,900
Vadakkanchery,Kurnool,Kallada Travels,823,00:20:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,3:15:00 PM,11:50:00 AM,1060
Vadakkanchery,Coimbatore,Kallada Travels,115,00:02:53,Multiaxle B9R VOLVO A/C SEMI SLEEPER,8:45:00 PM,11:38:00 PM,5250
Vadakkanchery,Pondicherry,Kallada Travels,480,00:12:00,Multiaxle B9R VOLVO A/C SEMI SLEEPER,7:45:00 PM,7:45:00 AM,900
Vadakkanchery,Villupuram,Kallada Travels,446,00:11:09,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,10:09:00 AM,940
Vadakkanchery,Villupuram,Kallada Travels,446,00:11:09,Multiaxle B9R VOLVO A/C SEMI SLEEPER,7:45:00 PM,6:54:00 AM,940
Vadakkanchery,Puthuchery,Kallada Travels,480,00:12:00,Multiaxle B9R VOLVO A/C SEMI SLEEPER,7:45:00 PM,7:45:00 AM,900
Vadakkanchery,Tindivanam,Kallada Travels,483,00:12:05,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,11:05:00 AM,890
Vadakkanchery,Bangalore,Kallada Travels,468,00:11:42,SEMI SLEEPER,11:20:00 PM,11:02:00 AM,910
Vadakkanchery,Bangalore,Kallada Travels,468,00:11:42,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:30:00 PM,11:12:00 AM,910
Vadakkanchery,Bangalore,Kallada Travels,468,00:11:42,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:50:00 AM,11:32:00 PM,910
Vadakkanchery,Bangalore,Hentek Travels,468,00:09:00,"2+2, Semi Sleeper, Non-AC,",8:30:00 PM,5:30:00 AM,1420
Vadakkanchery,Bangalore,Kallada Travels,468,00:11:42,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:30:00 PM,10:12:00 AM,910
Vadakkanchery,Bangalore,Kallada Travels,468,00:11:42,SLEEPER CUM SEMI SLEEPER,9:15:00 PM,8:57:00 AM,910
Vadakkanchery,Bangalore,Kallada Travels,468,00:11:42,SEMI SLEEPER,8:45:00 PM,8:27:00 AM,910
Vadakkanchery,Krishnagiri,Kallada Travels,378,00:09:27,SLEEPER CUM SEMI SLEEPER,9:15:00 PM,6:42:00 AM,1090
Vadakkanchery,Krishnagiri,Kallada Travels,378,00:09:27,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:50:00 AM,9:17:00 PM,1090
Vadakkanchery,Krishnagiri,Kallada Travels,378,00:09:27,Multiaxle B9R VOLVO A/C SEMI SLEEPER,3:15:00 PM,12:42:00 AM,1090
Vadakkanchery,Krishnagiri,Kallada Travels,378,00:09:27,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:30:00 PM,7:57:00 AM,1090
Bhiloda,Badoli,Asha Travels (IDAR),20,00:00:30,2x1 Non A/C Seat/Sleeper,5:00:00 PM,5:30:00 PM,38080
Bhiloda,Mumbai,Asha Travels (IDAR),618,00:14:30,2x1 Non A/C Seat/Sleeper,5:00:00 PM,7:30:00 AM,950
Bhiloda,Bharuch,Asha Travels (IDAR),284,00:07:30,2x1 Non A/C Seat/Sleeper,5:00:00 PM,12:30:00 AM,1410
Bhiloda,Salal,Asha Travels (IDAR),68,00:02:30,2x1 Non A/C Seat/Sleeper,5:00:00 PM,7:30:00 PM,6200
Bhiloda,HimmatNagar,Asha Travels (IDAR),52,00:01:55,2x1 Non A/C Seat/Sleeper,5:00:00 PM,6:55:00 PM,8590
Bhiloda,Chiloda,Asha Travels (IDAR),101,00:04:00,2x1 Non A/C Seat/Sleeper,5:00:00 PM,9:00:00 PM,3280
Bhiloda,Daramali,Asha Travels (IDAR),39,00:01:30,2x1 Non A/C Seat/Sleeper,5:00:00 PM,6:30:00 PM,11460
Bhiloda,KrishnaNagar,Asha Travels (IDAR),50,00:01:15,2x1 Non A/C Seat/Sleeper,5:00:00 PM,6:15:00 PM,14160
Bhiloda,Idar,Asha Travels (IDAR),29,00:01:00,2x1 Non A/C Seat/Sleeper,5:00:00 PM,6:00:00 PM,18100
Bhiloda,Lalpur,Asha Travels (IDAR),476,01:00:40,2x1 Non A/C Seat/Sleeper,5:00:00 PM,5:40:00 PM,30
Bhiloda,Ahmedabad,Asha Travels (IDAR),130,00:04:50,2x1 Non A/C Seat/Sleeper,5:00:00 PM,9:50:00 PM,2490
Bhiloda,Baroda,Asha Travels (IDAR),201,00:06:00,2x1 Non A/C Seat/Sleeper,5:00:00 PM,11:00:00 PM,1870
Bhiloda,Surat,Asha Travels (IDAR),355,00:08:30,2x1 Non A/C Seat/Sleeper,5:00:00 PM,1:30:00 AM,1270
Bhiloda,Revas,Asha Travels (IDAR),13,00:00:20,2x1 Non A/C Seat/Sleeper,5:00:00 PM,5:20:00 PM,58060
Bhiloda,Vapi,Asha Travels (IDAR),457,00:11:00,2x1 Non A/C Seat/Sleeper,5:00:00 PM,4:00:00 AM,990
Bhiloda,Ankleshwar,Asha Travels (IDAR),295,00:08:00,2x1 Non A/C Seat/Sleeper,5:00:00 PM,1:00:00 AM,1270
Barshi,Mumbai,Priyanka Travels Latur,367,00:08:00,Non A/c,10:00:00 PM,6:00:00 AM,1450
Barshi,Pune,Priyanka Travels Latur,221,00:06:00,A/c,12:00:00 AM,6:00:00 AM,1920
Barshi,Pune,Priyanka Travels Latur,221,00:06:00,Non A/c,10:00:00 PM,4:00:00 AM,1920
Barshi,Pune,Priyanka Travels Latur,221,00:06:00,Non A/c,12:30:00 AM,6:30:00 AM,1920
Shajapur,Kanpur,Hans Travels Indore-,605,00:13:10,Non A/c,8:10:00 PM,9:20:00 AM,1060
Shajapur,Morena,Hans Travels Indore-,434,00:09:10,A/c,10:15:00 PM,7:25:00 AM,1300
Shajapur,Morena,Hans Travels Indore-,434,00:10:00,Non A/c,9:40:00 PM,7:40:00 AM,1120
Shajapur,Dholpur,Hans Travels Indore-,459,00:09:40,A/c,10:15:00 PM,7:55:00 AM,1250
Shajapur,Dholpur,Hans Travels Indore-,459,00:10:30,Non A/c,9:40:00 PM,8:10:00 AM,1080
Shajapur,Agra,Hans Travels Indore-,513,00:10:40,A/c,10:15:00 PM,8:55:00 AM,1190
Shajapur,Agra,Hans Travels Indore-,513,00:11:30,Non A/c,9:40:00 PM,9:10:00 AM,1050
Shajapur,Gwalior,Hans Travels Indore-,400,00:08:20,Non A/c,11:25:00 PM,7:45:00 AM,1430
Shajapur,Gwalior,Hans Travels Indore-,400,00:08:20,A/c,10:15:00 PM,6:35:00 AM,1430
Shajapur,Gwalior,Hans Travels Indore-,400,00:09:10,Non A/c,9:40:00 PM,6:50:00 AM,1210
Shajapur,Shivpuri,Hans Travels Indore-,282,00:06:00,A/c,10:15:00 PM,4:15:00 AM,2070
Shajapur,Shivpuri,Hans Travels Indore-,282,00:06:20,Non A/c,11:25:00 PM,5:45:00 AM,1890
Shajapur,Shivpuri,Hans Travels Indore-,282,00:06:20,Non A/c,8:10:00 PM,2:30:00 AM,1890
Shajapur,Shivpuri,Hans Travels Indore-,282,00:06:20,Non A/c,9:40:00 PM,4:00:00 AM,1890
Shajapur,Jhansi,Hans Travels Indore-,380,00:08:40,Non A/c,8:10:00 PM,4:50:00 AM,1290
Shajapur,Jhansi,Hans Travels Indore-,380,00:08:40,Non A/c,9:55:00 PM,6:35:00 AM,1290
Shajapur,Orai,Hans Travels Indore-,492,00:10:50,Non A/c,8:10:00 PM,7:00:00 AM,1110
Shajapur,Guna,Hans Travels Indore-,184,00:04:00,A/c,10:15:00 PM,2:15:00 AM,3490
Shajapur,Guna,Hans Travels Indore-,184,00:04:00,Non A/c,11:25:00 PM,3:25:00 AM,3490
Shajapur,Guna,Hans Travels Indore-,184,00:04:00,Non A/c,8:10:00 PM,12:10:00 AM,3490
Shajapur,Guna,Hans Travels Indore-,184,00:04:00,Non A/c,9:55:00 PM,1:55:00 AM,3490
Shajapur,Guna,Hans Travels Indore-,184,00:04:00,Non A/c,9:40:00 PM,1:40:00 AM,3490
Belgaum,Raichur,VRL,367,00:09:00,Sleeper / Coach(N),7:00:00 PM,4:00:00 AM,1170
Belgaum,Trasi,Sri Durgamba Travels,316,00:07:30,2+1 Seater-Sleeper Airbus,9:00:00 PM,4:30:00 AM,1490
Belgaum,Goa,Kadamba Transport Corporation Limited KTCL,101,00:03:15,Non A/C Seater (2+2),4:00:00 PM,7:15:00 PM,4440
Belgaum,Goa,Kadamba transport Corporation Ltd.,101,00:04:00,Non A/C Seater (2+2),3:30:00 PM,7:30:00 PM,3280
Belgaum,Goa,Paulo,101,00:02:15,King Size AC Sleeper,6:15:00 AM,8:30:00 AM,7170
Belgaum,Goa,Paulo,101,00:02:00,Multi Axel Sleeper/Seater,10:00:00 AM,12:00:00 PM,8280
Belgaum,Goa,Kadamba Transport Corporation Ltd.,101,00:04:30,Non A/C Seater (2+2),1:30:00 PM,6:00:00 PM,2730
Belgaum,Goa,Paulo,101,00:02:00,Volvo Multi Axle - Super Sonic,4:45:00 AM,6:45:00 AM,8280
Belgaum,Pune,Sachintravels (Sachin Travels),337,00:09:25,"2+1, Sleeper, AC",9:15:00 PM,6:40:00 AM,1000
Belgaum,Pune,VRL,337,00:07:00,New 2+2 Executive Air-Bus,11:59:00 PM,6:59:00 AM,1730
Belgaum,Pune,Konduskarsr Travels,337,00:07:00,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",9:30:00 PM,4:30:00 AM,1730
Belgaum,Pune,Neeta Tours and Travels,337,00:05:30,B9R Multi-Axle Semi Sleeper Volvo A/C,6:30:00 AM,12:00:00 PM,2510
Belgaum,Pune,VRL,337,00:07:00,VOLVO A/c Semi Sleeper(41),9:15:00 PM,4:15:00 AM,1730
Belgaum,Pune,raj tour and travel,337,00:08:26,A/c,10:30:00 PM,6:56:00 AM,1240
Belgaum,Pune,Srs Travels (SRS Travels),337,00:05:00,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",11:30:00 PM,4:30:00 AM,2870
Belgaum,Pune,Paulo,337,00:05:45,Multi Axel Sleeper/Seater,12:58:00 PM,6:43:00 PM,2350
Belgaum,Pune,National Travels(nts),337,00:05:30,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",6:00:00 AM,11:30:00 AM,2510
Belgaum,Pune,National Travels(nts),337,00:05:15,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",10:15:00 PM,3:30:00 AM,2680
Belgaum,Pune,Neeta Tours and Travels,337,00:03:30,B9R Multi-Axle Semi Sleeper Volvo A/C,10:30:00 PM,2:00:00 AM,4590
Belgaum,Pune,Barde Roadlines,337,00:09:30,"1+2, Sleeper",9:00:00 PM,6:30:00 AM,980
Belgaum,Pune,Neeta Tours and Travels,337,00:04:30,B9R Multi-Axle Semi Sleeper Volvo A/C,2:00:00 AM,6:30:00 AM,3320
Belgaum,Pune,VRL,337,00:07:00,Sleeper / Seater(40/AB/N),9:30:00 PM,4:30:00 AM,1730
Belgaum,Hubli,Durgamba Motors,94,00:02:15,Non A/C Sleeper,8:00:00 PM,10:15:00 PM,7150
Belgaum,Hubli,Durgamba Motors,94,00:02:00,Non A/C Sleeper,9:00:00 PM,11:00:00 PM,8260
Belgaum,Kumbhashi,Durgamba Motors,218,00:05:27,Non A/C Sleeper,8:00:00 PM,5:12:00 AM,2240
Belgaum,Kumbhashi,Durgamba Motors,208,00:05:12,Non A/C Sleeper,9:00:00 PM,5:42:00 AM,2400
Belgaum,Thekatte,Durgamba Motors,208,00:05:12,Non A/C Sleeper,9:00:00 PM,5:45:00 AM,2400
Belgaum,Thekatte,Durgamba Motors,218,00:05:27,Non A/C Sleeper,8:00:00 PM,5:13:00 AM,2240
Belgaum,Brahmavara,Ganesh Travels (Ganesh Tourists),352,00:08:30,"1+2, Sleeper/Seater, Non-AC, Non-Video",8:30:00 PM,5:00:00 AM,1260
Belgaum,Brahmavara,Durgamba Motors,352,00:08:48,Non A/C Sleeper,8:00:00 PM,5:30:00 AM,1180
Belgaum,Brahmavara,Ganesh Travels (Ganesh Tourists),352,00:09:45,"1+2, Sleeper/Seater, Non-AC, Non-Video",6:30:00 PM,4:15:00 AM,960
Belgaum,Brahmavara,Ganesh Travels (Ganesh Tourists),352,00:08:30,"1+2, Sleeper/Seater",8:00:00 PM,4:30:00 AM,1260
Belgaum,Brahmavara,Durgamba Motors,352,00:08:48,Non A/C Sleeper,9:00:00 PM,6:15:00 AM,1180
Belgaum,Brahmavara,Ganesh Travels (Ganesh Tourists),352,00:08:00,"1+2, Sleeper/Seater, Non-AC",9:30:00 PM,5:30:00 AM,1410
Belgaum,Brahmavara,Ganesh Travels (Ganesh Tourists),352,00:08:00,"1+2, Sleeper/Seater, Non-AC, Non-Video",10:00:00 PM,6:00:00 AM,1410
Belgaum,Brahmavara,Ganesh Travels (Ganesh Tourists),352,00:08:30,"1+2, Sleeper/Seater, Non-AC, Non-Video",9:00:00 PM,5:30:00 AM,1260
Belgaum,Saligrama,Durgamba Motors,343,00:08:35,Non A/C Sleeper,8:00:00 PM,5:20:00 AM,1220
Belgaum,Saligrama,Durgamba Motors,343,00:08:35,Non A/C Sleeper,9:00:00 PM,5:52:00 AM,1220
Belgaum,Saligrama,Sri Durgamba Travels,343,00:08:15,2+1 Seater-Sleeper Airbus,9:00:00 PM,5:15:00 AM,1310
Belgaum,Vamanjoor,Ganesh Travels (Ganesh Tourists),430,00:10:20,"1+2, Sleeper/Seater, Non-AC, Non-Video",8:30:00 PM,6:50:00 AM,1040
Belgaum,Udyavara,Sri Durgamba Travels,368,00:08:50,2+1 Seater-Sleeper Airbus,9:00:00 PM,5:50:00 AM,1210
Belgaum,Udyavara,Durgamba Motors,368,00:09:12,Non A/C Sleeper,9:00:00 PM,6:35:00 AM,1120
Belgaum,Uchila,Sri Durgamba Travels,382,00:09:05,2+1 Seater-Sleeper Airbus,9:00:00 PM,6:05:00 AM,1190
Belgaum,Uchila,Durgamba Motors,382,00:09:33,Non A/C Sleeper,9:00:00 PM,6:50:00 AM,1080
Belgaum,Hosur,raj tour and travel-Bng-chhn Vol Seatin,972,01:00:18,A/c,10:00:00 PM,10:18:00 PM,1280
Belgaum,Hosur,raj tour and travel-(bng-cni-crng-sit),972,01:00:18,A/c,12:30:00 AM,12:48:00 AM,1280
Belgaum,Hosur,raj tour and travel-Bng-chhn Vol Seatin,741,00:18:32,A/c,2:30:00 AM,9:02:00 PM,960
Belgaum,Padubidre,Ganesh Travels (Ganesh Tourists),388,00:08:45,"1+2, Sleeper/Seater, Non-AC",9:30:00 PM,6:15:00 AM,1290
Belgaum,Padubidre,Ganesh Travels (Ganesh Tourists),388,00:08:45,"1+2, Sleeper/Seater, Non-AC, Non-Video",10:00:00 PM,6:45:00 AM,1290
Belgaum,Padubidre,Ganesh Travels (Ganesh Tourists),388,00:09:15,"1+2, Sleeper/Seater, Non-AC, Non-Video",9:00:00 PM,6:15:00 AM,1160
Belgaum,Padubidre,Sri Durgamba Travels,388,00:09:10,2+1 Seater-Sleeper Airbus,9:00:00 PM,6:10:00 AM,1180
Belgaum,Padubidre,Ganesh Travels (Ganesh Tourists),388,00:09:15,"1+2, Sleeper/Seater",8:00:00 PM,5:15:00 AM,1160
Belgaum,Padubidre,Durgamba Motors,388,00:09:42,Non A/C Sleeper,9:00:00 PM,7:15:00 AM,1060
Belgaum,Padubidre,Ganesh Travels (Ganesh Tourists),388,00:09:15,"1+2, Sleeper/Seater, Non-AC, Non-Video",8:30:00 PM,5:45:00 AM,1160
Belgaum,Padubidre,Ganesh Travels (Ganesh Tourists),388,00:10:15,"1+2, Sleeper/Seater, Non-AC, Non-Video",6:30:00 PM,4:45:00 AM,950
Belgaum,Dharwad,Durgamba Motors,77,00:01:30,Non A/C Sleeper,9:00:00 PM,10:30:00 PM,11560
Belgaum,Dharwad,Durgamba Motors,77,00:01:30,Non A/C Sleeper,8:00:00 PM,9:30:00 PM,11560
Belgaum,Kundapura,Ganesh Travels (Ganesh Tourists),328,00:07:45,"1+2, Sleeper/Seater, Non-AC, Non-Video",10:00:00 PM,5:45:00 AM,1430
Belgaum,Kundapura,Sri Durgamba Travels,328,00:07:45,2+1 Seater-Sleeper Airbus,9:00:00 PM,4:45:00 AM,1430
Belgaum,Kundapura,Ganesh Travels (Ganesh Tourists),328,00:08:15,"1+2, Sleeper/Seater, Non-AC, Non-Video",9:00:00 PM,5:15:00 AM,1270
Belgaum,Kundapura,Durgamba Motors,328,00:08:12,Non A/C Sleeper,9:00:00 PM,5:30:00 AM,1290
Belgaum,Kundapura,Ganesh Travels (Ganesh Tourists),328,00:08:15,"1+2, Sleeper/Seater",8:00:00 PM,4:15:00 AM,1270
